D06533 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06533;
2004-01-27 12:00;-0,39;
2003-11-28 12:00;-0,43;
2003-10-09 12:00;-0,38;
2003-09-02 12:00;-0,43;
2003-06-26 12:00;-0,44;
2003-04-29 12:00;-0,41;
2003-02-14 12:00;-0,46;
2002-10-03 12:00;-0,43;
2002-07-22 12:00;-0,43;
2002-05-29 12:00;-0,43;
2002-03-15 12:00;-0,40;
2002-01-30 12:00;-0,41;
2001-11-29 12:00;-0,39;
2001-09-28 12:00;-0,36;
2001-09-04 12:00;-0,36;
2001-05-29 12:00;-0,43;
2001-03-29 12:00;-0,41;
2001-01-31 12:00;-0,46;
2000-12-06 12:00;-0,41;
2000-09-26 12:00;-0,39;
2000-07-25 12:00;-0,40;
2000-05-30 12:00;-0,38;
2000-04-12 12:00;-0,52;
2000-03-30 12:00;-0,42;
2000-02-04 12:00;-0,43;
1999-11-23 12:00;-0,45;
1999-09-08 12:00;-0,45;
1999-07-01 12:00;-0,40;
1999-04-28 12:00;-0,40;
1999-03-11 12:00;-0,45;
1999-02-11 12:00;-0,45;
1998-11-18 12:00;-0,42;
1998-09-14 12:00;-0,38;
1998-09-11 12:00;-0,38;
1998-07-07 12:00;-0,42;
1998-04-29 12:00;-0,41;
1998-02-06 12:00;-0,47;
1997-12-01 12:00;-0,47;
1997-11-03 12:00;-0,45;
1997-09-03 12:00;-0,43;
1997-04-24 12:00;-0,41;
1997-02-25 12:00;-0,41;
1997-01-15 12:00;-0,46;
1996-10-31 12:00;-0,44;
1996-09-12 12:00;-0,45;
1996-07-25 12:00;-0,45;
1996-03-05 12:00;-0,46;
1995-11-30 12:00;-0,50;
1995-10-02 12:00;-0,45;
1995-07-26 12:00;-0,47;
1995-06-06 12:00;-0,45;
1995-04-18 12:00;-0,39;
1995-02-08 12:00;-0,41;
1994-11-24 12:00;-0,44;
1994-09-29 12:00;-0,42;
1994-08-03 12:00;-0,47;
1994-06-01 12:00;-0,43;
1994-04-12 12:00;-0,43;
1994-02-08 12:00;-0,44;
1993-11-24 12:00;-0,42;
1993-09-27 12:00;-0,42;
1993-08-17 12:00;-0,49;
1993-06-01 12:00;-0,45;
1993-04-19 12:00;-0,48;
1993-02-10 12:00;-0,50;
1992-12-03 12:00;-0,41;
1992-09-29 12:00;-0,48;
1992-07-07 12:00;-0,41;
1992-04-27 12:00;-0,43;
1992-02-17 12:00;-0,47;
1991-11-18 12:00;-0,43;
1991-09-25 12:00;-0,43;
1991-07-25 12:00;-0,44;
1991-05-21 12:00;-0,46;
1991-04-11 12:00;-0,47;
1991-02-01 12:00;-0,45;
1990-11-22 12:00;-0,43;
1990-08-23 00:00;-0,46;
