D06332 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06332;
1996-10-31 12:00;-0,39;
1996-09-12 12:00;-0,42;
1996-07-25 12:00;-0,43;
1996-03-20 12:00;-0,47;
1995-11-30 12:00;-0,38;
1995-10-02 12:00;-0,46;
1995-07-26 12:00;-0,42;
1995-06-06 12:00;-0,42;
1995-04-18 12:00;-0,39;
1995-02-08 12:00;-0,33;
1994-11-24 12:00;-0,42;
1994-09-29 12:00;-0,37;
1994-08-03 12:00;-0,34;
1994-06-01 12:00;-0,33;
1994-04-12 12:00;-0,38;
1994-02-08 12:00;-0,36;
1993-11-24 12:00;-0,39;
1993-09-27 12:00;-0,35;
1993-08-17 12:00;-0,39;
1993-06-01 12:00;-0,34;
1993-04-19 12:00;-0,36;
1993-02-10 12:00;-0,39;
1992-12-03 12:00;-0,35;
1992-09-29 12:00;-0,41;
1992-04-27 12:00;-0,34;
1992-02-17 12:00;-0,38;
1991-11-18 12:00;-0,39;
1991-09-25 12:00;-0,35;
1991-07-25 12:00;-0,35;
1991-05-21 12:00;-0,40;
1991-04-11 12:00;-0,46;
1991-02-01 12:00;-0,41;
1990-11-22 12:00;-0,41;
1990-10-03 12:00;-0,37;
1990-06-18 12:00;-0,41;
1990-04-19 12:00;-0,38;
1990-01-24 12:00;-0,37;
1989-11-06 12:00;-0,36;
1989-09-01 12:00;-0,37;
1989-06-26 12:00;-0,34;
1989-04-20 12:00;-0,34;
1989-01-26 12:00;-0,45;
1988-11-21 12:00;-0,36;
1988-08-31 12:00;-0,40;
1988-06-22 12:00;-0,41;
1988-04-18 12:00;-0,43;
1988-02-02 12:00;-0,39;
1987-11-24 12:00;-0,32;
1987-09-09 12:00;-0,38;
1987-06-23 12:00;-0,38;
1987-04-21 12:00;-0,42;
1987-02-17 12:00;-0,38;
1986-11-27 12:00;-0,36;
1986-04-24 12:00;-0,32;
1985-09-05 12:00;-0,30;
1985-06-26 12:00;-0,36;
1985-04-19 12:00;-0,38;
1985-02-22 12:00;-0,42;
1984-11-05 12:00;-0,35;
1984-08-22 12:00;-0,42;
1984-06-05 12:00;-0,31;
1984-03-12 12:00;-0,42;
1983-11-11 12:00;-0,45;
1983-09-06 12:00;-0,37;
1983-07-04 12:00;-0,41;
1983-05-02 12:00;-0,32;
1983-02-25 12:00;-0,42;
1983-01-10 12:00;-0,33;
1982-11-03 12:00;-0,39;
1982-09-07 12:00;-0,37;
1982-07-27 12:00;-0,42;
1982-05-19 12:00;-0,32;
1982-03-24 12:00;-0,35;
1982-01-29 12:00;-0,32;
1981-11-20 12:00;-0,32;
1981-09-09 12:00;-0,33;
1981-06-22 12:00;-0,35;
1981-03-30 12:00;-0,31;
1981-01-21 12:00;-0,31;
1980-05-30 12:00;-0,34;
1980-05-13 00:00;-0,34;
